,0,1,2,3,4,5,6,7,8,9
373,66,Stephen F. Austin,32,2126,66.4,1914,59.8,6.6,Scoring Margin,2010.0
374,67,Richmond,35,2427,69.3,2196,62.7,6.6,Scoring Margin,2010.0
375,68,UAB,34,2276,66.9,2053,60.4,6.6,Scoring Margin,2010.0
376,69,Tulsa,35,2500,71.4,2284,65.3,6.2,Scoring Margin,2010.0
377,70,Missouri St.,36,2572,71.4,2350,65.3,6.2,Scoring Margin,2010.0
378,71,Louisville,33,2505,75.9,2304,69.8,6.1,Scoring Margin,2010.0
379,72,Portland,32,2306,72.1,2117,66.2,5.9,Scoring Margin,2010.0
380,73,Oklahoma St.,33,2437,73.8,2243,68.0,5.9,Scoring Margin,2010.0
381,74,Southeastern La.,31,2255,72.7,2074,66.9,5.8,Scoring Margin,2010.0
382,75,Rhode Island,36,2737,76.0,2528,70.2,5.8,Scoring Margin,2010.0
383,76,Florida,34,2455,72.2,2258,66.4,5.8,Scoring Margin,2010.0
384,77,Morgan St.,37,2813,76.0,2606,70.4,5.6,Scoring Margin,2010.0
385,78,Vermont,35,2457,70.2,2267,64.8,5.4,Scoring Margin,2010.0
386,79,Appalachian St.,37,2766,74.8,2567,69.4,5.4,Scoring Margin,2010.0
387,80,Ohio,37,2763,74.7,2569,69.4,5.2,Scoring Margin,2010.0
388,81,Campbell,30,2057,68.6,1900,63.3,5.2,Scoring Margin,2010.0
389,82,Weber St.,31,2361,76.2,2202,71.0,5.1,Scoring Margin,2010.0
390,83,Akron,35,2472,70.6,2293,65.5,5.1,Scoring Margin,2010.0
391,84,Illinois St.,33,2283,69.2,2115,64.1,5.1,Scoring Margin,2010.0
392,85,Western Caro.,34,2525,74.3,2352,69.2,5.1,Scoring Margin,2010.0
393,86,Kent St.,34,2382,70.1,2213,65.1,5.0,Scoring Margin,2010.0
394,87,Stony Brook,32,2205,68.9,2047,64.0,4.9,Scoring Margin,2010.0
395,88,Oakland,35,2676,76.5,2504,71.5,4.9,Scoring Margin,2010.0
396,89,Southern Miss.,34,2200,64.7,2034,59.8,4.9,Scoring Margin,2010.0
397,90,Pacific,35,2297,65.6,2133,60.9,4.7,Scoring Margin,2010.0
398,91,Seton Hall,32,2563,80.1,2414,75.4,4.7,Scoring Margin,2010.0
399,92,UTSA,30,2121,70.7,1983,66.1,4.6,Scoring Margin,2010.0
400,93,Belmont,31,2266,73.1,2124,68.5,4.6,Scoring Margin,2010.0
401,94,Western Ky.,34,2422,71.2,2269,66.7,4.5,Scoring Margin,2010.0
402,95,Nevada,34,2703,79.5,2551,75.0,4.5,Scoring Margin,2010.0
403,96,Lehigh,33,2478,75.1,2331,70.6,4.5,Scoring Margin,2010.0
404,-,Middle Tenn.,33,2282,69.2,2135,64.7,4.5,Scoring Margin,2010.0
405,98,Eastern Ky.,33,2351,71.2,2208,66.9,4.3,Scoring Margin,2010.0
406,99,Northeastern,33,2124,64.4,1983,60.1,4.3,Scoring Margin,2010.0
407,100,Iona,31,2050,66.1,1921,62.0,4.2,Scoring Margin,2010.0
408,Scoring Margin,2010,,,,,,,,
409,101,North Texas,33,2437,73.8,2303,69.8,4.1,Scoring Margin,2010.0
410,102,Oral Roberts,33,2313,70.1,2182,66.1,4.0,Scoring Margin,2010.0
411,103,Lipscomb,30,2373,79.1,2255,75.2,3.9,Scoring Margin,2010.0
412,104,Illinois,36,2547,70.8,2406,66.8,3.9,Scoring Margin,2010.0
413,105,Boston U.,35,2528,72.2,2395,68.4,3.8,Scoring Margin,2010.0
414,106,Fairfield,34,2414,71.0,2287,67.3,3.7,Scoring Margin,2010.0
415,107,Alabama,32,2192,68.5,2073,64.8,3.7,Scoring Margin,2010.0
416,108,Detroit,34,2360,69.4,2234,65.7,3.7,Scoring Margin,2010.0
417,109,Houston,35,2751,78.6,2624,75.0,3.6,Scoring Margin,2010.0
418,110,Connecticut,34,2380,70.0,2266,66.6,3.4,Scoring Margin,2010.0
419,111,Northwestern,34,2351,69.1,2238,65.8,3.3,Scoring Margin,2010.0
420,112,Wake Forest,31,2257,72.8,2155,69.5,3.3,Scoring Margin,2010.0
421,113,Louisiana Tech,35,2557,73.1,2442,69.8,3.3,Scoring Margin,2010.0
422,114,St. Louis,36,2283,63.4,2168,60.2,3.2,Scoring Margin,2010.0
423,115,Boston College,31,2145,69.2,2048,66.1,3.1,Scoring Margin,2010.0
424,116,Arkansas St.,31,2160,69.7,2065,66.6,3.1,Scoring Margin,2010.0
425,117,Radford,31,2217,71.5,2127,68.6,2.9,Scoring Margin,2010.0
426,118,Eastern Ill.,31,2112,68.1,2023,65.3,2.9,Scoring Margin,2010.0
427,119,Niagara,33,2382,72.2,2289,69.4,2.8,Scoring Margin,2010.0
428,120,Western Mich.,33,2287,69.3,2195,66.5,2.8,Scoring Margin,2010.0
429,121,Michigan,32,2059,64.3,1970,61.6,2.8,Scoring Margin,2010.0
430,122,Mt. St. Mary's,31,2045,66.0,1959,63.2,2.8,Scoring Margin,2010.0
431,123,Hofstra,34,2384,70.1,2290,67.4,2.8,Scoring Margin,2010.0
432,124,Troy,33,2467,74.8,2378,72.1,2.7,Scoring Margin,2010.0
433,125,Robert Morris,35,2399,68.5,2306,65.9,2.7,Scoring Margin,2010.0
434,126,North Carolina,37,2758,74.5,2661,71.9,2.6,Scoring Margin,2010.0
435,127,Southern Ill.,30,2104,70.1,2026,67.5,2.6,Scoring Margin,2010.0
436,128,William & Mary,33,2213,67.1,2129,64.5,2.5,Scoring Margin,2010.0
437,129,Southern California,30,1789,59.6,1715,57.2,2.5,Scoring Margin,2010.0
438,130,Cincinnati,35,2408,68.8,2327,66.5,2.3,Scoring Margin,2010.0
439,131,Jacksonville,33,2304,69.8,2228,67.5,2.3,Scoring Margin,2010.0
440,132,Charlotte,31,2276,73.4,2205,71.1,2.3,Scoring Margin,2010.0
441,133,Texas Southern,33,2241,67.9,2167,65.7,2.2,Scoring Margin,2010.0
442,134,Maine,30,1931,64.4,1864,62.1,2.2,Scoring Margin,2010.0
443,135,Prairie View,30,1930,64.3,1865,62.2,2.2,Scoring Margin,2010.0
444,136,George Washington,31,2180,70.3,2113,68.2,2.2,Scoring Margin,2010.0
445,137,Iowa St.,32,2325,72.7,2256,70.5,2.2,Scoring Margin,2010.0
446,138,North Carolina St.,36,2398,66.6,2322,64.5,2.1,Scoring Margin,2010.0
447,139,Denver,32,2079,65.0,2012,62.9,2.1,Scoring Margin,2010.0
448,140,A&M-Corpus Chris,32,2184,68.3,2119,66.2,2.0,Scoring Margin,2010.0
449,141,Virginia,31,2029,65.5,1971,63.6,1.9,Scoring Margin,2010.0
450,142,UC Santa Barbara,30,2028,67.6,1972,65.7,1.9,Scoring Margin,2010.0
451,143,St. Peter's,30,1863,62.1,1808,60.3,1.8,Scoring Margin,2010.0
452,144,SMU,31,2053,66.2,1998,64.5,1.8,Scoring Margin,2010.0
453,145,East Tenn. St.,35,2424,69.3,2362,67.5,1.8,Scoring Margin,2010.0
454,146,Davidson,31,2202,71.0,2149,69.3,1.7,Scoring Margin,2010.0
455,147,Col. of Charleston,34,2549,75.0,2493,73.3,1.6,Scoring Margin,2010.0
456,-,Milwaukee,34,2370,69.7,2314,68.1,1.6,Scoring Margin,2010.0
457,149,Hampton,32,2102,65.7,2050,64.1,1.6,Scoring Margin,2010.0
458,150,St. John's (NY),33,2221,67.3,2168,65.7,1.6,Scoring Margin,2010.0
459,Scoring Margin,2010,,,,,,,,
460,151,Green Bay,35,2397,68.5,2341,66.9,1.6,Scoring Margin,2010.0
461,152,Creighton,34,2374,69.8,2320,68.2,1.6,Scoring Margin,2010.0
462,153,Auburn,32,2422,75.7,2373,74.2,1.5,Scoring Margin,2010.0
463,154,South Fla.,33,2226,67.5,2176,65.9,1.5,Scoring Margin,2010.0
464,155,Cal St. Fullerton,31,2303,74.3,2263,73.0,1.3,Scoring Margin,2010.0
465,156,Washington St.,31,2229,71.9,2190,70.6,1.3,Scoring Margin,2010.0
466,157,Boise St.,32,2370,74.1,2331,72.8,1.2,Scoring Margin,2010.0
467,158,Buffalo,30,2170,72.3,2135,71.2,1.2,Scoring Margin,2010.0
468,159,Citadel,32,1950,60.9,1914,59.8,1.1,Scoring Margin,2010.0
469,160,Mercer,33,2514,76.2,2478,75.1,1.1,Scoring Margin,2010.0
470,161,Charleston So.,30,2062,68.7,2030,67.7,1.1,Scoring Margin,2010.0
471,162,Montana St.,29,1992,68.7,1962,67.7,1.0,Scoring Margin,2010.0
472,163,Lafayette,32,2320,72.5,2287,71.5,1.0,Scoring Margin,2010.0
473,164,South Dakota St.,30,2227,74.2,2197,73.2,1.0,Scoring Margin,2010.0
474,165,South Carolina,31,2227,71.8,2197,70.9,1.0,Scoring Margin,2010.0
475,166,Cleveland St.,33,2283,69.2,2254,68.3,.9,Scoring Margin,2010.0
476,167,Eastern Mich.,32,2124,66.4,2096,65.5,.9,Scoring Margin,2010.0
477,168,Arkansas,32,2391,74.7,2366,73.9,.8,Scoring Margin,2010.0
478,169,Nebraska,33,2194,66.5,2169,65.7,.8,Scoring Margin,2010.0
479,-,Bethune-Cookman,33,2021,61.2,1996,60.5,.8,Scoring Margin,2010.0
480,171,New Mexico St.,34,2662,78.3,2639,77.6,.7,Scoring Margin,2010.0
481,172,Texas Tech,35,2684,76.7,2662,76.1,.6,Scoring Margin,2010.0
482,173,La.-Lafayette,30,2043,68.1,2025,67.5,.6,Scoring Margin,2010.0
483,174,Idaho,31,2206,71.2,2188,70.6,.6,Scoring Margin,2010.0
484,175,IPFW,31,2129,68.7,2112,68.1,.5,Scoring Margin,2010.0
485,176,Winthrop,33,2042,61.9,2025,61.4,.5,Scoring Margin,2010.0
486,177,Colorado,31,2313,74.6,2299,74.2,.5,Scoring Margin,2010.0
487,178,Central Mich.,30,1937,64.6,1924,64.1,.4,Scoring Margin,2010.0
488,179,Texas-Arlington,30,2216,73.9,2205,73.5,.4,Scoring Margin,2010.0
489,180,Penn St.,31,2013,64.9,2005,64.7,.3,Scoring Margin,2010.0
490,181,Providence,31,2554,82.4,2547,82.2,.2,Scoring Margin,2010.0
491,182,Delaware St.,29,1697,58.5,1691,58.3,.2,Scoring Margin,2010.0
492,183,Austin Peay,32,2320,72.5,2317,72.4,.1,Scoring Margin,2010.0
493,184,Bradley,31,2091,67.5,2089,67.4,.1,Scoring Margin,2010.0
494,185,Utah,31,2059,66.4,2058,66.4,.0,Scoring Margin,2010.0
495,186,South Carolina St.,32,2224,69.5,2225,69.5,.0,Scoring Margin,2010.0
496,187,Loyola Marymount,34,2578,75.8,2581,75.9,-.1,Scoring Margin,2010.0
497,188,Long Beach St.,33,2344,71.0,2347,71.1,-.1,Scoring Margin,2010.0
498,189,Fla. Atlantic,30,2202,73.4,2205,73.5,-.1,Scoring Margin,2010.0
499,190,Arizona,31,2229,71.9,2233,72.0,-.1,Scoring Margin,2010.0
500,191,Drexel,32,2044,63.9,2051,64.1,-.2,Scoring Margin,2010.0
501,192,Furman,30,2052,68.4,2059,68.6,-.2,Scoring Margin,2010.0
502,193,St. Bonaventure,31,2173,70.1,2182,70.4,-.3,Scoring Margin,2010.0
503,194,Oregon,32,2237,69.9,2247,70.2,-.3,Scoring Margin,2010.0
504,-,Indiana St.,32,2113,66.0,2123,66.3,-.3,Scoring Margin,2010.0
505,196,Colorado St.,32,2120,66.3,2134,66.7,-.4,Scoring Margin,2010.0
506,197,George Mason,32,2145,67.0,2161,67.5,-.5,Scoring Margin,2010.0
507,198,Fresno St.,33,2188,66.3,2207,66.9,-.6,Scoring Margin,2010.0
508,199,Ark.-Pine Bluff,34,2166,63.7,2187,64.3,-.6,Scoring Margin,2010.0
509,200,Army,29,1749,60.3,1768,61.0,-.7,Scoring Margin,2010.0
510,Scoring Margin,2010,,,,,,,,
511,201,Texas St.,31,2392,77.2,2413,77.8,-.7,Scoring Margin,2010.0
512,-,Liberty,31,2093,67.5,2114,68.2,-.7,Scoring Margin,2010.0
513,203,Georgia,31,2128,68.6,2150,69.4,-.7,Scoring Margin,2010.0
514,204,Stanford,32,2212,69.1,2237,69.9,-.8,Scoring Margin,2010.0
515,205,Miami (OH),32,1996,62.4,2024,63.3,-.9,Scoring Margin,2010.0
516,206,UC Riverside,29,1833,63.2,1859,64.1,-.9,Scoring Margin,2010.0
517,207,Bucknell,31,2077,67.0,2107,68.0,-1.0,Scoring Margin,2010.0
518,208,Valparaiso,32,2344,73.3,2376,74.3,-1.0,Scoring Margin,2010.0
519,209,Duquesne,32,2251,70.3,2284,71.4,-1.0,Scoring Margin,2010.0
520,210,Canisius,32,2125,66.4,2160,67.5,-1.1,Scoring Margin,2010.0
521,211,Western Ill.,30,1771,59.0,1804,60.1,-1.1,Scoring Margin,2010.0
522,212,High Point,30,2169,72.3,2203,73.4,-1.1,Scoring Margin,2010.0
523,-,Loyola Maryland,30,1949,65.0,1983,66.1,-1.1,Scoring Margin,2010.0
524,214,UC Davis,32,2225,69.5,2262,70.7,-1.2,Scoring Margin,2010.0
525,215,Sacred Heart,29,2087,72.0,2123,73.2,-1.2,Scoring Margin,2010.0
526,216,Portland St.,32,2496,78.0,2536,79.3,-1.3,Scoring Margin,2010.0
527,217,Northern Ariz.,28,1965,70.2,2003,71.5,-1.4,Scoring Margin,2010.0
528,218,North Dakota St.,29,2047,70.6,2087,72.0,-1.4,Scoring Margin,2010.0
529,219,Georgia St.,32,1993,62.3,2039,63.7,-1.4,Scoring Margin,2010.0
530,220,Alabama St.,31,1998,64.5,2043,65.9,-1.5,Scoring Margin,2010.0
531,221,Oklahoma,31,2235,72.1,2283,73.6,-1.5,Scoring Margin,2010.0
532,222,UCF,32,2133,66.7,2184,68.3,-1.6,Scoring Margin,2010.0
533,223,Utah Valley,30,1906,63.5,1954,65.1,-1.6,Scoring Margin,2010.0
534,-,New Hampshire,30,1825,60.8,1873,62.4,-1.6,Scoring Margin,2010.0
535,225,South Ala.,32,2124,66.4,2177,68.0,-1.7,Scoring Margin,2010.0
536,226,San Jose St.,31,2289,73.8,2342,75.5,-1.7,Scoring Margin,2010.0
537,-,Manhattan,31,2031,65.5,2084,67.2,-1.7,Scoring Margin,2010.0
538,228,UCLA,32,2139,66.8,2195,68.6,-1.8,Scoring Margin,2010.0
539,229,Ball St.,30,1818,60.6,1871,62.4,-1.8,Scoring Margin,2010.0
540,230,Jacksonville St.,30,2088,69.6,2144,71.5,-1.9,Scoring Margin,2010.0
541,231,Oregon St.,32,1929,60.3,1989,62.2,-1.9,Scoring Margin,2010.0
542,232,Drake,33,2197,66.6,2259,68.5,-1.9,Scoring Margin,2010.0
543,233,Jackson St.,32,2028,63.4,2089,65.3,-1.9,Scoring Margin,2010.0
544,234,Rider,33,2295,69.5,2362,71.6,-2.0,Scoring Margin,2010.0
545,235,Long Island,31,2162,69.7,2225,71.8,-2.0,Scoring Margin,2010.0
546,236,UC Irvine,32,2162,67.6,2228,69.6,-2.1,Scoring Margin,2010.0
547,237,Chattanooga,33,2305,69.8,2379,72.1,-2.2,Scoring Margin,2010.0
548,238,San Francisco,30,2116,70.5,2186,72.9,-2.3,Scoring Margin,2010.0
549,239,McNeese St.,30,2032,67.7,2104,70.1,-2.4,Scoring Margin,2010.0
550,-,Loyola (IL),30,1945,64.8,2017,67.2,-2.4,Scoring Margin,2010.0
551,241,Holy Cross,31,2147,69.3,2223,71.7,-2.5,Scoring Margin,2010.0
552,242,La Salle,30,2111,70.4,2193,73.1,-2.7,Scoring Margin,2010.0
553,243,Lamar,32,2200,68.8,2288,71.5,-2.8,Scoring Margin,2010.0
554,244,Monmouth,31,1976,63.7,2065,66.6,-2.9,Scoring Margin,2010.0
555,245,Bowling Green,30,1889,63.0,1976,65.9,-2.9,Scoring Margin,2010.0
556,246,Yale,31,2067,66.7,2157,69.6,-2.9,Scoring Margin,2010.0
557,247,Savannah St.,26,1528,58.8,1604,61.7,-2.9,Scoring Margin,2010.0
558,248,James Madison,33,2210,67.0,2307,69.9,-2.9,Scoring Margin,2010.0
559,249,Samford,31,1789,57.7,1881,60.7,-3.0,Scoring Margin,2010.0
560,250,Youngstown St.,30,2002,66.7,2092,69.7,-3.0,Scoring Margin,2010.0
561,Scoring Margin,2010,,,,,,,,
562,251,Tennessee Tech,32,2375,74.2,2474,77.3,-3.1,Scoring Margin,2010.0
563,252,TCU,32,2169,67.8,2269,70.9,-3.1,Scoring Margin,2010.0
564,253,Central Conn. St.,30,1834,61.1,1935,64.5,-3.4,Scoring Margin,2010.0
565,254,UNC Asheville,31,2296,74.1,2401,77.5,-3.4,Scoring Margin,2010.0
566,255,UMKC,30,2002,66.7,2106,70.2,-3.5,Scoring Margin,2010.0
567,256,La.-Monroe,31,2108,68.0,2224,71.7,-3.7,Scoring Margin,2010.0
568,257,Alabama A&M,27,1778,65.9,1881,69.7,-3.8,Scoring Margin,2010.0
569,258,Wyoming,31,2190,70.6,2309,74.5,-3.8,Scoring Margin,2010.0
570,259,San Diego,32,1996,62.4,2119,66.2,-3.8,Scoring Margin,2010.0
571,260,Colgate,29,1955,67.4,2069,71.3,-3.9,Scoring Margin,2010.0
572,261,Kennesaw St.,33,2182,66.1,2314,70.1,-4.0,Scoring Margin,2010.0
573,262,Cal St. Northridge,32,2282,71.3,2412,75.4,-4.1,Scoring Margin,2010.0
574,263,N.C. A&T,33,2241,67.9,2376,72.0,-4.1,Scoring Margin,2010.0
575,264,Navy,30,2138,71.3,2261,75.4,-4.1,Scoring Margin,2010.0
576,265,Evansville,30,1944,64.8,2068,68.9,-4.1,Scoring Margin,2010.0
577,266,Massachusetts,32,2262,70.7,2396,74.9,-4.2,Scoring Margin,2010.0
578,267,Rutgers,32,2160,67.5,2295,71.7,-4.2,Scoring Margin,2010.0
579,268,Longwood,31,2297,74.1,2437,78.6,-4.5,Scoring Margin,2010.0
580,269,St. Francis (NY),29,1753,60.4,1884,65.0,-4.5,Scoring Margin,2010.0
581,270,American,31,1941,62.6,2083,67.2,-4.6,Scoring Margin,2010.0
582,271,Norfolk St.,30,2119,70.6,2260,75.3,-4.7,Scoring Margin,2010.0
583,-,Northern Ill.,30,2017,67.2,2158,71.9,-4.7,Scoring Margin,2010.0
584,-,Tulane,30,1864,62.1,2005,66.8,-4.7,Scoring Margin,2010.0
585,274,Hawaii,30,2044,68.1,2187,72.9,-4.8,Scoring Margin,2010.0
586,275,Nicholls St.,30,1967,65.6,2114,70.5,-4.9,Scoring Margin,2010.0
587,276,LSU,31,1905,61.5,2059,66.4,-5.0,Scoring Margin,2010.0
588,277,Northwestern St.,29,2186,75.4,2333,80.4,-5.1,Scoring Margin,2010.0
589,278,Columbia,28,1686,60.2,1828,65.3,-5.1,Scoring Margin,2010.0
590,279,Brown,31,2073,66.9,2231,72.0,-5.1,Scoring Margin,2010.0
591,280,Cal Poly,31,2176,70.2,2335,75.3,-5.1,Scoring Margin,2010.0
592,281,Indiana,31,2053,66.2,2215,71.5,-5.2,Scoring Margin,2010.0
593,282,UNC Wilmington,31,2051,66.2,2215,71.5,-5.3,Scoring Margin,2010.0
594,283,NJIT,31,1905,61.5,2070,66.8,-5.3,Scoring Margin,2010.0
595,284,Iowa,32,1937,60.5,2112,66.0,-5.5,Scoring Margin,2010.0
596,285,Santa Clara,32,2049,64.0,2225,69.5,-5.5,Scoring Margin,2010.0
597,286,UALR,30,2028,67.6,2194,73.1,-5.5,Scoring Margin,2010.0
598,287,Binghamton,31,1909,61.6,2082,67.2,-5.6,Scoring Margin,2010.0
599,288,Rice,31,1983,64.0,2161,69.7,-5.7,Scoring Margin,2010.0
600,289,DePaul,31,1891,61.0,2073,66.9,-5.9,Scoring Margin,2010.0
601,290,Air Force,31,1773,57.2,1957,63.1,-5.9,Scoring Margin,2010.0
602,291,Elon,32,2141,66.9,2335,73.0,-6.1,Scoring Margin,2010.0
603,292,St. Joseph's,31,2141,69.1,2330,75.2,-6.1,Scoring Margin,2010.0
604,-,North Florida,31,1830,59.0,2019,65.1,-6.1,Scoring Margin,2010.0
605,294,Albany (NY),32,2007,62.7,2212,69.1,-6.4,Scoring Margin,2010.0
606,295,Coppin St.,30,1833,61.1,2029,67.6,-6.5,Scoring Margin,2010.0
607,296,Sacramento St.,30,1935,64.5,2140,71.3,-6.8,Scoring Margin,2010.0
608,297,Tennessee St.,32,2154,67.3,2374,74.2,-6.9,Scoring Margin,2010.0
609,298,New Orleans,30,1778,59.3,1986,66.2,-6.9,Scoring Margin,2010.0
610,299,Eastern Wash.,30,2065,68.8,2288,76.3,-7.4,Scoring Margin,2010.0
611,300,St. Francis (PA),30,1875,62.5,2104,70.1,-7.6,Scoring Margin,2010.0
612,Three Pt FG Defense,2010,,,,,,,,
613,1,Coastal Caro.,35,670,184,27.5,Three Pt FG Defense,2010,,
614,2,Duke,40,559,158,28.3,Three Pt FG Defense,2010,,
615,3,UTSA,30,595,169,28.4,Three Pt FG Defense,2010,,
616,4,Temple,35,618,176,28.5,Three Pt FG Defense,2010,,
617,5,St. Louis,36,480,138,28.8,Three Pt FG Defense,2010,,
618,6,Coppin St.,30,642,185,28.8,Three Pt FG Defense,2010,,
619,7,Hofstra,34,550,160,29.1,Three Pt FG Defense,2010,,
620,8,Wake Forest,31,613,179,29.2,Three Pt FG Defense,2010,,
621,9,Arkansas St.,31,550,161,29.3,Three Pt FG Defense,2010,,
622,10,Clemson,32,503,148,29.4,Three Pt FG Defense,2010,,
623,11,Prairie View,30,669,198,29.6,Three Pt FG Defense,2010,,
624,12,Winthrop,33,607,180,29.7,Three Pt FG Defense,2010,,
625,13,Tennessee,37,774,230,29.7,Three Pt FG Defense,2010,,
626,14,Md.-East. Shore,32,607,181,29.8,Three Pt FG Defense,2010,,
627,15,Xavier,35,674,201,29.8,Three Pt FG Defense,2010,,
628,16,Virginia Tech,34,607,182,30.0,Three Pt FG Defense,2010,,
629,17,Niagara,33,590,177,30.0,Three Pt FG Defense,2010,,
630,18,Old Dominion,36,653,196,30.0,Three Pt FG Defense,2010,,
631,19,Southern Miss.,34,656,197,30.0,Three Pt FG Defense,2010,,
632,20,Richmond,35,602,181,30.1,Three Pt FG Defense,2010,,
633,21,Boston College,31,498,150,30.1,Three Pt FG Defense,2010,,
634,22,St. Mary's (CA),34,478,144,30.1,Three Pt FG Defense,2010,,
635,23,VCU,36,563,170,30.2,Three Pt FG Defense,2010,,
636,24,Syracuse,35,864,261,30.2,Three Pt FG Defense,2010,,
637,25,Utah,31,397,120,30.2,Three Pt FG Defense,2010,,
638,26,Texas-Arlington,30,558,169,30.3,Three Pt FG Defense,2010,,
639,27,UNC Wilmington,31,452,137,30.3,Three Pt FG Defense,2010,,
640,28,Belmont,31,531,161,30.3,Three Pt FG Defense,2010,,
641,29,Dayton,37,710,217,30.6,Three Pt FG Defense,2010,,
642,30,Mt. St. Mary's,31,487,149,30.6,Three Pt FG Defense,2010,,
643,31,Wofford,35,552,169,30.6,Three Pt FG Defense,2010,,
644,32,Charlotte,31,690,212,30.7,Three Pt FG Defense,2010,,
645,33,Hampton,32,553,170,30.7,Three Pt FG Defense,2010,,
646,34,Norfolk St.,30,588,181,30.8,Three Pt FG Defense,2010,,
647,35,Bradley,31,724,223,30.8,Three Pt FG Defense,2010,,
648,36,St. Peter's,30,529,163,30.8,Three Pt FG Defense,2010,,
649,37,UC Santa Barbara,30,642,198,30.8,Three Pt FG Defense,2010,,
650,38,North Carolina St.,36,524,162,30.9,Three Pt FG Defense,2010,,
651,39,New Hampshire,30,430,133,30.9,Three Pt FG Defense,2010,,
652,40,Oregon St.,32,601,187,31.1,Three Pt FG Defense,2010,,
653,41,Tulsa,35,530,165,31.1,Three Pt FG Defense,2010,,
654,42,Tulane,30,430,134,31.2,Three Pt FG Defense,2010,,
655,43,Ball St.,30,583,182,31.2,Three Pt FG Defense,2010,,
656,44,Ohio,37,711,222,31.2,Three Pt FG Defense,2010,,
657,45,Alabama A&M,27,448,140,31.3,Three Pt FG Defense,2010,,
658,46,UTEP,33,627,196,31.3,Three Pt FG Defense,2010,,
659,47,Kentucky,38,783,245,31.3,Three Pt FG Defense,2010,,
660,48,UAB,34,498,156,31.3,Three Pt FG Defense,2010,,
661,49,Liberty,31,686,215,31.3,Three Pt FG Defense,2010,,
662,50,Arizona,31,574,180,31.4,Three Pt FG Defense,2010,,
663,Three Pt FG Defense,2010,,,,,,,,
664,51,Pittsburgh,34,548,172,31.4,Three Pt FG Defense,2010,,
665,52,Georgia Tech,36,762,240,31.5,Three Pt FG Defense,2010,,
666,53,California,35,618,195,31.6,Three Pt FG Defense,2010,,
667,54,Western Ill.,30,427,135,31.6,Three Pt FG Defense,2010,,
668,55,Long Beach St.,33,623,197,31.6,Three Pt FG Defense,2010,,
669,56,Detroit,34,654,207,31.7,Three Pt FG Defense,2010,,
670,57,Connecticut,34,638,202,31.7,Three Pt FG Defense,2010,,
671,58,Missouri,34,584,185,31.7,Three Pt FG Defense,2010,,
672,59,Arizona St.,33,571,181,31.7,Three Pt FG Defense,2010,,
673,60,Butler,38,612,194,31.7,Three Pt FG Defense,2010,,
674,61,Northwestern,34,678,215,31.7,Three Pt FG Defense,2010,,
675,62,Alabama,32,570,181,31.8,Three Pt FG Defense,2010,,
676,63,Maine,30,616,196,31.8,Three Pt FG Defense,2010,,
677,64,IPFW,31,483,154,31.9,Three Pt FG Defense,2010,,
678,65,Kent St.,34,617,197,31.9,Three Pt FG Defense,2010,,
679,66,Marshall,34,598,191,31.9,Three Pt FG Defense,2010,,
680,67,South Fla.,33,551,176,31.9,Three Pt FG Defense,2010,,
681,68,Akron,35,553,177,32.0,Three Pt FG Defense,2010,,
682,-,Michigan,32,553,177,32.0,Three Pt FG Defense,2010,,
683,70,Vermont,35,612,196,32.0,Three Pt FG Defense,2010,,
684,71,Jackson St.,32,570,183,32.1,Three Pt FG Defense,2010,,
685,72,Robert Morris,35,688,221,32.1,Three Pt FG Defense,2010,,
686,73,Illinois,36,831,267,32.1,Three Pt FG Defense,2010,,
687,-,Washington,36,554,178,32.1,Three Pt FG Defense,2010,,
688,75,Citadel,32,591,190,32.1,Three Pt FG Defense,2010,,
689,76,Texas,34,594,191,32.2,Three Pt FG Defense,2010,,
690,77,Utah St.,35,615,198,32.2,Three Pt FG Defense,2010,,
691,78,Ark.-Pine Bluff,34,528,170,32.2,Three Pt FG Defense,2010,,
692,79,Boston U.,35,689,222,32.2,Three Pt FG Defense,2010,,
693,80,Southern California,30,461,149,32.3,Three Pt FG Defense,2010,,
694,81,Seton Hall,32,603,195,32.3,Three Pt FG Defense,2010,,
695,82,West Virginia,38,646,209,32.4,Three Pt FG Defense,2010,,
696,83,Western Caro.,34,655,212,32.4,Three Pt FG Defense,2010,,
697,84,North Texas,33,522,169,32.4,Three Pt FG Defense,2010,,
698,85,Drexel,32,420,136,32.4,Three Pt FG Defense,2010,,
699,86,Georgia St.,32,534,173,32.4,Three Pt FG Defense,2010,,
700,87,South Carolina St.,32,614,199,32.4,Three Pt FG Defense,2010,,
701,88,Texas Tech,35,669,217,32.4,Three Pt FG Defense,2010,,
702,89,Texas Southern,33,551,179,32.5,Three Pt FG Defense,2010,,
703,90,Florida,34,643,209,32.5,Three Pt FG Defense,2010,,
704,91,Marquette,34,532,173,32.5,Three Pt FG Defense,2010,,
705,92,Mississippi St.,36,710,231,32.5,Three Pt FG Defense,2010,,
706,93,Wagner,31,553,180,32.5,Three Pt FG Defense,2010,,
707,-,Morgan St.,37,553,180,32.5,Three Pt FG Defense,2010,,
